,y,x,osmid,highway,geometry
5218574474,1.3744757,103.9435829,5218574474,,POINT (103.9435829 1.3744757)
5278670987,1.3933394,103.893505,5278670987,crossing,POINT (103.893505 1.3933394)
5278670988,1.3934508,103.8935428,5278670988,crossing,POINT (103.8935428 1.3934508)
5278670989,1.3934872,103.8936431,5278670989,crossing,POINT (103.8936431 1.3934872)
5218574478,1.3741973,103.9430492,5218574478,,POINT (103.9430492 1.3741973)
5278670991,1.3933639,103.893803,5278670991,crossing,POINT (103.893803 1.3933639)
5278670992,1.3932541,103.8937658,5278670992,crossing,POINT (103.8937658 1.3932541)
5278670990,1.3934465,103.893763,5278670990,crossing,POINT (103.893763 1.3934465)
5278670993,1.3931944,103.8936775,5278670993,crossing,POINT (103.8936775 1.3931944)
5218574483,1.3740538,103.9437854,5218574483,,POINT (103.9437854 1.3740538)
5218574484,1.373598,103.9445727,5218574484,,POINT (103.9445727 1.373598)
5278670996,1.3930774,103.8937926,5278670996,crossing,POINT (103.8937926 1.3930774)
5278670994,1.3932352,103.893557,5278670994,crossing,POINT (103.893557 1.3932352)
5278670995,1.3935842,103.8935242,5278670995,crossing,POINT (103.8935242 1.3935842)
5278671000,1.3945226,103.8890277,5278671000,,POINT (103.8890277 1.3945226)
5278671003,1.394191,103.8889789,5278671003,,POINT (103.8889789 1.394191)
5278671004,1.391823,103.8868228,5278671004,crossing,POINT (103.8868228 1.391823)
5278671005,1.3918203,103.8866905,5278671005,crossing,POINT (103.8866905 1.3918203)
5278671006,1.3918571,103.8866248,5278671006,crossing,POINT (103.8866248 1.3918571)
5278671007,1.3918577,103.8865184,5278671007,crossing,POINT (103.8865184 1.3918577)
5243510944,1.3744407,103.8981635,5243510944,,POINT (103.8981635 1.3744407)
5243510945,1.3741497,103.8979126,5243510945,,POINT (103.8979126 1.3741497)
5243510946,1.3742764,103.897799,5243510946,,POINT (103.897799 1.3742764)
5218574499,1.3742319,103.9438542,5218574499,,POINT (103.9438542 1.3742319)
4135067811,1.3748051,103.8850818,4135067811,traffic_signals,POINT (103.8850818 1.3748051)
4135067812,1.3747286,103.8851443,4135067812,traffic_signals,POINT (103.8851443 1.3747286)
5278671011,1.3909827,103.8879921,5278671011,crossing,POINT (103.8879921 1.3909827)
5278671014,1.3909444,103.8879758,5278671014,,POINT (103.8879758 1.3909444)
5278671010,1.3916576,103.8866154,5278671010,crossing,POINT (103.8866154 1.3916576)
5278671012,1.3910964,103.8880403,5278671012,crossing,POINT (103.8880403 1.3910964)
5278671018,1.3880785,103.8882436,5278671018,crossing,POINT (103.8882436 1.3880785)
5278671019,1.3879844,103.8883395,5278671019,crossing,POINT (103.8883395 1.3879844)
5278671013,1.3911427,103.8880599,5278671013,,POINT (103.8880599 1.3911427)
5278671021,1.387955,103.8884399,5278671021,crossing,POINT (103.8884399 1.387955)
5243510961,1.3739774,103.9001352,5243510961,,POINT (103.9001352 1.3739774)
5278671025,1.3867456,103.8912205,5278671025,crossing,POINT (103.8912205 1.3867456)
5243510967,1.3744694,103.9006944,5243510967,,POINT (103.9006944 1.3744694)
5278671031,1.3893816,103.892388,5278671031,crossing,POINT (103.892388 1.3893816)
5278671033,1.3895093,103.8924717,5278671033,crossing,POINT (103.8924717 1.3895093)
5278671034,1.3894227,103.8924424,5278671034,crossing,POINT (103.8924424 1.3894227)
5278671032,1.3894328,103.8922367,5278671032,crossing,POINT (103.8922367 1.3894328)
5927936188,1.3943649,103.90012,5927936188,,POINT (103.90012 1.3943649)
5278671036,1.3895675,103.8924496,5278671036,crossing,POINT (103.8924496 1.3895675)
5278671035,1.3896186,103.8922986,5278671035,crossing,POINT (103.8922986 1.3896186)
5278671039,1.3895551,103.8924872,5278671039,,POINT (103.8924872 1.3895551)
5278671040,1.3893696,103.8924243,5278671040,,POINT (103.8924243 1.3893696)
5278671041,1.3898253,103.891119,5278671041,,POINT (103.891119 1.3898253)
5278671037,1.3895002,103.8921883,5278671037,crossing,POINT (103.8921883 1.3895002)
5278671038,1.3895886,103.8922237,5278671038,crossing,POINT (103.8922237 1.3895886)
5278671047,1.3903948,103.8894703,5278671047,crossing,POINT (103.8894703 1.3903948)
5278671049,1.3904356,103.8895378,5278671049,crossing,POINT (103.8895378 1.3904356)
5278671050,1.3905206,103.8895672,5278671050,crossing,POINT (103.8895672 1.3905206)
5278671051,1.3904774,103.8894003,5278671051,crossing,POINT (103.8894003 1.3904774)
5278671052,1.3905684,103.8894292,5278671052,crossing,POINT (103.8894292 1.3905684)
5278671053,1.3906053,103.8895427,5278671053,crossing,POINT (103.8895427 1.3906053)
5278671055,1.3906946,103.8894295,5278671055,crossing,POINT (103.8894295 1.3906946)
5278671056,1.3906175,103.8896592,5278671056,crossing,POINT (103.8896592 1.3906175)
5284503766,1.4040091,103.9047004,5284503766,,POINT (103.9047004 1.4040091)
5284503767,1.4032387,103.9056049,5284503767,,POINT (103.9056049 1.4032387)
5278671062,1.3919864,103.8899576,5278671062,,POINT (103.8899576 1.3919864)
5256683738,1.4005811,103.9173549,5256683738,,POINT (103.9173549 1.4005811)
5278671066,1.3942852,103.8904841,5278671066,crossing,POINT (103.8904841 1.3942852)
5278671068,1.3940868,103.8904966,5278671068,crossing,POINT (103.8904966 1.3940868)
5278671069,1.3940784,103.890576,5278671069,crossing,POINT (103.890576 1.3940784)
5278671070,1.394149,103.8906043,5278671070,crossing,POINT (103.8906043 1.394149)
5278671071,1.3942734,103.8906174,5278671071,crossing,POINT (103.8906174 1.3942734)
5278671072,1.3943613,103.8905984,5278671072,crossing,POINT (103.8905984 1.3943613)
6651388129,1.3993624,103.9149342,6651388129,,POINT (103.9149342 1.3993624)
6651388130,1.3992176,103.914827,6651388130,,POINT (103.914827 1.3992176)
5278671075,1.3943875,103.8906834,5278671075,crossing,POINT (103.8906834 1.3943875)
5256683748,1.3889264,103.9087947,5256683748,,POINT (103.9087947 1.3889264)
5278671073,1.3943686,103.8905301,5278671073,crossing,POINT (103.8905301 1.3943686)
4946665702,1.4171607,103.9061918,4946665702,,POINT (103.9061918 1.4171607)
5278671076,1.397141,103.8879094,5278671076,crossing,POINT (103.8879094 1.397141)
5278671080,1.39727,103.8879002,5278671080,crossing,POINT (103.8879002 1.39727)
5278671081,1.3974254,103.8879209,5278671081,crossing,POINT (103.8879209 1.3974254)
5278671078,1.3972264,103.8878453,5278671078,crossing,POINT (103.8878453 1.3972264)
5278671083,1.3975012,103.8877976,5278671083,crossing,POINT (103.8877976 1.3975012)
5278671084,1.3974972,103.8878803,5278671084,crossing,POINT (103.8878803 1.3974972)
5278671082,1.3974507,103.8877031,5278671082,crossing,POINT (103.8877031 1.3974507)
5278671077,1.3972429,103.8877501,5278671077,crossing,POINT (103.8877501 1.3972429)
5278671087,1.3972153,103.8878928,5278671087,,POINT (103.8878928 1.3972153)
5278671088,1.3974986,103.8879231,5278671088,,POINT (103.8879231 1.3974986)
5256683761,1.3907229,103.9080973,5256683761,,POINT (103.9080973 1.3907229)
5256683762,1.3908237,103.9082143,5256683762,,POINT (103.9082143 1.3908237)
5256683763,1.3916432,103.9123722,5256683763,,POINT (103.9123722 1.3916432)
5278671091,1.3969001,103.8909636,5278671091,crossing,POINT (103.8909636 1.3969001)
5278671093,1.397009,103.8909835,5278671093,crossing,POINT (103.8909835 1.397009)
5278671092,1.3970324,103.8908314,5278671092,crossing,POINT (103.8908314 1.3970324)
5256683767,1.3916654,103.9126848,5256683767,,POINT (103.9126848 1.3916654)
5278671090,1.3969195,103.8908168,5278671090,crossing,POINT (103.8908168 1.3969195)
5278671089,1.3975202,103.887711,5278671089,,POINT (103.887711 1.3975202)
5278671094,1.3946944,103.8876393,5278671094,crossing,POINT (103.8876393 1.3946944)
5278671097,1.3946604,103.8875075,5278671097,crossing,POINT (103.8875075 1.3946604)
5278671099,1.394451,103.8875501,5278671099,crossing,POINT (103.8875501 1.394451)
5278671098,1.3945804,103.8875663,5278671098,crossing,POINT (103.8875663 1.3945804)
5278671100,1.3943781,103.8874798,5278671100,crossing,POINT (103.8874798 1.3943781)
5278671101,1.3943861,103.8874044,5278671101,crossing,POINT (103.8874044 1.3943861)
5278671095,1.3944745,103.887355,5278671095,crossing,POINT (103.887355 1.3944745)
5278671105,1.3943619,103.8872725,5278671105,crossing,POINT (103.8872725 1.3943619)
5278671106,1.3953953,103.8907756,5278671106,,POINT (103.8907756 1.3953953)
1705353476,1.3820174,103.8761247,1705353476,,POINT (103.8761247 1.3820174)
5278671108,1.3968462,103.8908888,5278671108,crossing,POINT (103.8908888 1.3968462)
5278671112,1.395778,103.8947009,5278671112,crossing,POINT (103.8947009 1.395778)
5278671113,1.3961317,103.8947465,5278671113,,POINT (103.8947465 1.3961317)
5278671114,1.395872,103.8946615,5278671114,,POINT (103.8946615 1.395872)
5015085323,1.388141,103.8884468,5015085323,,POINT (103.8884468 1.388141)
5278671116,1.3962204,103.8945104,5278671116,,POINT (103.8945104 1.3962204)
5278671115,1.3959566,103.8944164,5278671115,,POINT (103.8944164 1.3959566)
5278671118,1.3931737,103.8937385,5278671118,,POINT (103.8937385 1.3931737)
5278671119,1.3934259,103.893824,5278671119,,POINT (103.893824 1.3934259)
5015085328,1.3877951,103.8885123,5015085328,,POINT (103.8885123 1.3877951)
5015085327,1.3881386,103.8879793,5015085327,,POINT (103.8879793 1.3881386)
5278671120,1.3935139,103.8935642,5278671120,,POINT (103.8935642 1.3935139)
309829902,1.3660774,103.8759476,309829902,,POINT (103.8759476 1.3660774)
5278671121,1.3932617,103.8934787,5278671121,,POINT (103.8934787 1.3932617)
309829906,1.365528,103.8758264,309829906,,POINT (103.8758264 1.365528)
309829909,1.3661577,103.8760664,309829909,,POINT (103.8760664 1.3661577)
5015085335,1.3791123,103.8815107,5015085335,traffic_signals,POINT (103.8815107 1.3791123)
5015085336,1.3770101,103.8816039,5015085336,traffic_signals,POINT (103.8816039 1.3770101)
309829913,1.3647806,103.8748907,309829913,,POINT (103.8748907 1.3647806)
309829912,1.3658429,103.8762896,309829912,,POINT (103.8762896 1.3658429)
5015085339,1.3769294,103.8805466,5015085339,,POINT (103.8805466 1.3769294)
5278671132,1.3894553,103.8921704,5278671132,,POINT (103.8921704 1.3894553)
5278671133,1.3896374,103.8922432,5278671133,,POINT (103.8922432 1.3896374)
5278671127,1.3968365,103.8909519,5278671127,,POINT (103.8909519 1.3968365)
5278671128,1.3968603,103.8908091,5278671128,,POINT (103.8908091 1.3968603)
5015085346,1.3757375,103.8801973,5015085346,,POINT (103.8801973 1.3757375)
5278671139,1.3898419,103.8853995,5278671139,crossing,POINT (103.8853995 1.3898419)
309829924,1.3633518,103.8845343,309829924,,POINT (103.8845343 1.3633518)
309829925,1.3622225,103.8836858,309829925,,POINT (103.8836858 1.3622225)
309829926,1.3618954,103.8855086,309829926,,POINT (103.8855086 1.3618954)
5015085351,1.3693211,103.8897883,5015085351,traffic_signals,POINT (103.8897883 1.3693211)
5015085352,1.36942,103.8897225,5015085352,traffic_signals,POINT (103.8897225 1.36942)
5015085348,1.3770005,103.8815241,5015085348,traffic_signals,POINT (103.8815241 1.3770005)
5015085349,1.3750846,103.8801987,5015085349,traffic_signals,POINT (103.8801987 1.3750846)
5278671140,1.3897954,103.885473,5278671140,crossing,POINT (103.885473 1.3897954)
5278671141,1.3897804,103.8855648,5278671141,crossing,POINT (103.8855648 1.3897804)
5278671142,1.3897945,103.8856318,5278671142,,POINT (103.8856318 1.3897945)
5278671146,1.3916413,103.8866416,5278671146,,POINT (103.8866416 1.3916413)
5015085359,1.3671294,103.8919657,5015085359,,POINT (103.8919657 1.3671294)
5015085360,1.3697128,103.8895608,5015085360,,POINT (103.8895608 1.3697128)
5278671147,1.3917556,103.8864639,5278671147,,POINT (103.8864639 1.3917556)
5015085362,1.3669619,103.8922437,5015085362,traffic_signals,POINT (103.8922437 1.3669619)
5015085363,1.3710123,103.892178,5015085363,,POINT (103.892178 1.3710123)
5015085364,1.3713775,103.8921338,5015085364,traffic_signals,POINT (103.8921338 1.3713775)
5015085365,1.371291,103.8921264,5015085365,traffic_signals,POINT (103.8921264 1.371291)
309829940,1.3673896,103.8839399,309829940,,POINT (103.8839399 1.3673896)
309829942,1.3681745,103.8838638,309829942,,POINT (103.8838638 1.3681745)
309829944,1.3680723,103.8843572,309829944,,POINT (103.8843572 1.3680723)
309829943,1.3684947,103.8822412,309829943,,POINT (103.8822412 1.3684947)
309829946,1.3670086,103.8827099,309829946,,POINT (103.8827099 1.3670086)
5278671158,1.390381,103.889519,5278671158,,POINT (103.889519 1.390381)
5278671156,1.3905905,103.8895914,5278671156,,POINT (103.8895914 1.3905905)
5278671157,1.3904266,103.8893842,5278671157,,POINT (103.8893842 1.3904266)
5936095561,1.4101816,103.8972274,5936095561,,POINT (103.8972274 1.4101816)
3063325002,1.3951133,103.8987004,3063325002,,POINT (103.8987004 1.3951133)
401514827,1.382043,103.8851495,401514827,,POINT (103.8851495 1.382043)
1841111378,1.3954744,103.9222527,1841111378,,POINT (103.9222527 1.3954744)
2853282130,1.3736752,103.8782102,2853282130,,POINT (103.8782102 1.3736752)
4587528570,1.3661315,103.9347665,4587528570,,POINT (103.9347665 1.3661315)
4587528573,1.3619607,103.9313138,4587528573,,POINT (103.9313138 1.3619607)
4587528574,1.3619701,103.9332893,4587528574,,POINT (103.9332893 1.3619701)
4587528575,1.3622744,103.9332897,4587528575,,POINT (103.9332897 1.3622744)
4587528576,1.3622771,103.9313274,4587528576,,POINT (103.9313274 1.3622771)
4491747715,1.4188368,103.8929472,4491747715,,POINT (103.8929472 1.4188368)
4491747716,1.4187161,103.893988,4491747716,,POINT (103.893988 1.4187161)
4587528581,1.3616229,103.9324162,4587528581,,POINT (103.9324162 1.3616229)
4587528582,1.3603881,103.9324148,4587528582,,POINT (103.9324148 1.3603881)
4491747717,1.419397,103.893888,4491747717,,POINT (103.893888 1.419397)
4774666633,1.3784686,103.933361,4774666633,,POINT (103.933361 1.3784686)
377659785,1.3617838,103.8953482,377659785,traffic_signals,POINT (103.8953482 1.3617838)
369140109,1.3895217,103.892433,369140109,traffic_signals,POINT (103.892433 1.3895217)
5683978637,1.4111697,103.8993747,5683978637,,POINT (103.8993747 1.4111697)
5683978638,1.4118229,103.8996926,5683978638,,POINT (103.8996926 1.4118229)
5683978639,1.4126166,103.899411,5683978639,,POINT (103.899411 1.4126166)
5239873939,1.3631645,103.8867617,5239873939,,POINT (103.8867617 1.3631645)
5239873940,1.3628415,103.8864036,5239873940,,POINT (103.8864036 1.3628415)
4727906732,1.3808536,103.8968183,4727906732,,POINT (103.8968183 1.3808536)
4727906733,1.3806063,103.8970379,4727906733,,POINT (103.8970379 1.3806063)
4727906737,1.3809579,103.8971278,4727906737,,POINT (103.8971278 1.3809579)
5681488321,1.3939117,103.8935238,5681488321,,POINT (103.8935238 1.3939117)
5956477380,1.3908592,103.8792664,5956477380,,POINT (103.8792664 1.3908592)
5421605322,1.3993904,103.8901518,5421605322,,POINT (103.8901518 1.3993904)
5421605324,1.3993705,103.8897682,5421605324,,POINT (103.8897682 1.3993705)
5421605328,1.3926632,103.8960226,5421605328,,POINT (103.8960226 1.3926632)
5015085521,1.3952904,103.879208,5015085521,,POINT (103.879208 1.3952904)
5015085522,1.394672,103.8791816,5015085522,,POINT (103.8791816 1.394672)
5015085524,1.3943141,103.879154,5015085524,,POINT (103.879154 1.3943141)
5184594389,1.4118933,103.9020659,5184594389,,POINT (103.9020659 1.4118933)
5184594390,1.4111429,103.9026965,5184594390,,POINT (103.9026965 1.4111429)
5015085525,1.3940462,103.8791319,5015085525,,POINT (103.8791319 1.3940462)
5239874008,1.363033,103.8839614,5239874008,,POINT (103.8839614 1.363033)
5015085529,1.3920191,103.8791121,5015085529,traffic_signals,POINT (103.8791121 1.3920191)
5015085530,1.3913034,103.8793052,5015085530,,POINT (103.8793052 1.3913034)
5898183133,1.3902012,103.8736121,5898183133,,POINT (103.8736121 1.3902012)
5015085534,1.389723,103.8792233,5015085534,,POINT (103.8792233 1.389723)
5239874016,1.3623629,103.8838089,5239874016,,POINT (103.8838089 1.3623629)
5184594401,1.4112269,103.9027542,5184594401,,POINT (103.9027542 1.4112269)
5184594402,1.4109762,103.9026075,5184594402,,POINT (103.9026075 1.4109762)
5184594406,1.411129,103.9021797,5184594406,,POINT (103.9021797 1.411129)
6498066930,1.397005,103.9122249,6498066930,,POINT (103.9122249 1.397005)
5015085559,1.3794024,103.8848564,5015085559,,POINT (103.8848564 1.3794024)
5015085563,1.3796724,103.8846145,5015085563,,POINT (103.8846145 1.3796724)
6498066940,1.3966921,103.9120076,6498066940,,POINT (103.9120076 1.3966921)
5015085564,1.3796683,103.8844807,5015085564,,POINT (103.8844807 1.3796683)
5015085568,1.3793502,103.8839191,5015085568,,POINT (103.8839191 1.3793502)
5015085569,1.3789754,103.8846183,5015085569,,POINT (103.8846183 1.3789754)
5015085573,1.3792668,103.8849496,5015085573,,POINT (103.8849496 1.3792668)
5015085574,1.3792331,103.8842044,5015085574,,POINT (103.8842044 1.3792331)
5015085584,1.3792728,103.8819374,5015085584,,POINT (103.8819374 1.3792728)
5015085589,1.3798673,103.8815469,5015085589,,POINT (103.8815469 1.3798673)
5015085590,1.3795782,103.8814051,5015085590,,POINT (103.8814051 1.3795782)
5256421912,1.4009217,103.9004906,5256421912,,POINT (103.9004906 1.4009217)
5015085594,1.3792214,103.8809824,5015085594,,POINT (103.8809824 1.3792214)
5015085595,1.3790985,103.8812247,5015085595,,POINT (103.8812247 1.3790985)
391193116,1.3854783,103.8956167,391193116,,POINT (103.8956167 1.3854783)
5015085599,1.3788998,103.881426,5015085599,,POINT (103.881426 1.3788998)
5217198624,1.3797813,103.9401895,5217198624,,POINT (103.9401895 1.3797813)
5256421920,1.399711,103.9018115,5256421920,,POINT (103.9018115 1.399711)
5015085600,1.3789267,103.8815137,5015085600,,POINT (103.8815137 1.3789267)
5015085605,1.3791255,103.8817835,5015085605,,POINT (103.8817835 1.3791255)
5015085607,1.3811416,103.8814046,5015085607,,POINT (103.8814046 1.3811416)
5015085611,1.3808997,103.8811092,5015085611,,POINT (103.8811092 1.3808997)
5015085612,1.3808299,103.8811293,5015085612,,POINT (103.8811293 1.3808299)
5217198638,1.3786532,103.9395431,5217198638,,POINT (103.9395431 1.3786532)
5217198639,1.3786469,103.9394454,5217198639,,POINT (103.9394454 1.3786469)
5217198640,1.3781403,103.9390634,5217198640,,POINT (103.9390634 1.3781403)
5217198641,1.3784465,103.9388987,5217198641,,POINT (103.9388987 1.3784465)
5015085618,1.3808968,103.8815705,5015085618,traffic_signals,POINT (103.8815705 1.3808968)
5015085619,1.3841103,103.8832573,5015085619,traffic_signals,POINT (103.8832573 1.3841103)
5015085617,1.3808965,103.8814001,5015085617,traffic_signals,POINT (103.8814001 1.3808965)
5015085616,1.3804877,103.8813942,5015085616,,POINT (103.8813942 1.3804877)
5926068784,1.3929163,103.8863265,5926068784,,POINT (103.8863265 1.3929163)
5217198653,1.3789014,103.9382948,5217198653,,POINT (103.9382948 1.3789014)
5217198654,1.3784805,103.938853,5217198654,,POINT (103.938853 1.3784805)
1849631298,1.3809556,103.8902597,1849631298,bus_stop,POINT (103.8902597 1.3809556)
5217198687,1.3781512,103.9377704,5217198687,,POINT (103.9377704 1.3781512)
5217198688,1.3774999,103.9391394,5217198688,,POINT (103.9391394 1.3774999)
5910864487,1.3871432,103.9071947,5910864487,,POINT (103.9071947 1.3871432)
